text	label
不过对于巴基斯坦和伊朗鲍瑞什表示，美国已经对多个接受中共协助的政府机关和机构实施制裁，包括这两国的国防部。	[]
正在日本访问的俄罗斯国防部长塞吉耶夫29号表示，北韩很有可能削弱他120万人部队的部分兵源，作为缓和朝鲜半岛情势的努力。	[26]
塞吉耶夫是在和日本外务大臣和野洋平会谈时作了这项的表示。	[6]
塞吉耶夫敦促亚洲邻国和北韩进行对话，为朝鲜半岛谋求和平。	[]
和野洋平则是指出，在两韩今年6月举行历史性的高峰会谈之后，南、北韩的情势似乎已经缓和。	[6]
另外塞吉耶夫也重申，俄国计划减除他在远东和西伯利亚地区20%的兵力。	[]
但是他也相信为了防止回教激进组织塔利班的攻击，俄国并没有计划降低他在中亚地区的兵力。	[4]
德国警方表示，两列火车30号在靠近德国南部乌姆镇的时候相撞了，至少有32个人受伤。	[24]
警方指出，一列载客快车在巴登福顺堡邦的荷尔布瑞希特根车站撞上了一列载货运的火车。	[]
快车上有几节车厢受到了猛烈的撞击，跳离了铁轨。	[]
受伤的乘客都已经送医治疗，其中一名重伤的乘客陷在撞烂的车厢当中，结果由消防人员费了很大的力气才把他救出来。	[24, 26]
警方表示这辆快车的前半部车厢完全都被撞毁了，至于失事的原因正由当地的警方调查当中。	[]
《亚洲了望》。	[]
各位听众欢迎收听这个星期的《亚洲了望》。	[]
我是冯兆军。	[]
本周重要的亚洲新闻包括：亚洲经济形式看好。	[]
亚洲开发银行调高了亚洲今年的经济成长预测，大陆也公布报告显示经济形势良好。	[]
另外还有中共、南韩、日本形成东亚政治经济团。	[3]
南韩和美国展开驻军会谈。	[]
柬埔寨发生激烈枪战。	[4]
中共考虑和台湾联合申办奥运。	[]
加拿大逮捕远华案主嫌赖昌星。	[10]
日本鹭岛公司同意赔偿大战时期征用中国劳工。	[]
菲律宾要求弹劾总统埃斯特拉达，以及12月1号是“世界爱滋病日”，大陆有个爱滋病村等等。	[]
以色列国会在本周同意改选，总理巴拉克地位堪忧。	[]
中东和平发展出现变数，深受世界瞩目。	[]
我们将在节目中为您分析，首先请来回顾过去一个星期亚洲地区的重要新闻事件。	[]
国防部今天针对海军89年和90年建军备战工作重点提出说明。	[]
国防部表示，89年海军已经完成空军s2t反潜移兵海军等兵力调整工作，未来90年建军工作重点将朝筹购武器装备等方面继续努力。	[]
请听冯志谦的报道。	[]
海军主要任务为最新反空袭和联合型作战以确保我国对外航运畅通及维护国家安全。	[]
建军的规划依蓄量及军战力强的建军原则，将重点放在防空、治海、反潜、电子战、水雷作战及两栖作战的战备准备工作。	[]
国防部军事发言人黄岁增少将表示，海军在89年建军备战工作的执行上不论在贯彻组织战上，加强战备训练、提升人才培训等方向都有卓越的成效。	[]
尤其在兵力结构调整方面已依计划编成新一代兵力及协调艘队的组织架构。	[]
而且在航空兵力调整方面也已经完成空军s速机反潜军移编海军，并且编成海军航空指挥部以有效提升整体反潜的作战能力。	[]
“在航空兵力调整方面，完成了空军s助机反潜机的机编海军，成立海军航空。	[]
对于有效的整合了我们定义跟全义的反潜机的作战能力，大幅提升我们海军整体的反潜作战能力。”	[]
黄岁增进一步指出，未来在海军90年工作重点将依国防二法推动和建军备战工作，并且继续在组织结构调整、强化战略动员准备以及筹购武器装备等方面继续努力。	[]
《台湾国际之声》记者冯志谦，国防部报道。	[]
日本首相森喜朗5号公布了新内阁成员名单，延揽了两名前首相宫泽喜一和乔本龙太郎加入新阁的阵容。	[]
重组后的森内阁只出现几张的新面孔，其中曾经在1991年到1993年出任首相的宫泽喜一这次再度的被留任为大藏大臣，另一位前首相乔本龙太郎则被任命为主导行政改革的阁员。	[30, 30, 30]
由于乔本龙太郎掌控自民党内部最大派阀，他加入森内阁等于为新政权增加合法性以及取得国会支持所需要的影响力。	[]
而日本内阁这一次的改组，是为了配合明年1月6号日本装部会精简法案的实施。	[]
装部会精简改革以后，将使得现行的一府22省厅减为一府12省厅。	[]
明年1月6号起改革后，装部会将进行大合并并且改名分别是：大藏省改名为财务省；	[]
文部省和科技厅合并为文部科学省；	[]
厚生省和劳动省合并为厚生劳动省；	[]
通产省改名为经济产业省；	[]
建设省、运输省、国土经营和北海道开发厅合并为国土交通省；	[]
自治省、邮政省和总务厅合并成总务省；	[]
军舰重建委员会改称金融特任大臣，经济企划厅长官和情报资讯特任大臣合并成经济财政兼情报科技特任大臣；	[]
环境厅改名为环境省；	[]
行政改革特任大臣和冲绳开发厅长官合并为行政改革兼冲绳和北方领土特命大臣。	[]
而唯一没有改名升格的是防卫厅。	[]
美国民主党总统候选人戈尔挑战佛罗里达州选举的结果的努力成功与否，现在专看佛州最高法院对戈尔上诉案如何判决了。	[9]
不过戈尔问顶白宫的真正的唯一希望可能取决于在两个小郡所提出的两件选举官司。	[]
这两个由民主党支持者所提起的诉讼案件，将在6号由法官开庭审理。	[19, 20]
两案原告在诉上中要求法官判决马丁郡跟塞米诺尔郡的25000张通讯票无效。	[9]
这两年官司只要有一件胜诉，小布什目前所掌握的537票领先差距确定立刻就会化为乌有。	[]
如此一来，佛州选举的胜利者将变成为戈尔，而不是佛州州务卿哈里斯先前所宣布确认的小布什。	[]
不过小布什阵营确定也会对两案提起上诉，因为两个郡都是共和党的票仓，25000张选票这通讯选票如果被判决无效的话则肯定会让戈尔多出了将近8000张选票。	[9]
菲律宾参议院7号正式展开对埃斯特拉达总统被控贪污案的审理工作。	[11]
戒备森严的菲律宾参议院7号在20员议员到场的情况之下主席宣布正式开庭。	[]
参议员巴尔摩特在开庭宣言当中指出，他们将向法官证明埃斯特拉达总统滥用所赋予他的权力，这是亚洲第一件现任总统遭到弹劾的案例。	[]
巴尔摩特和另外11名由众议院选出的检察官，上个月针对埃斯特拉达犯下接受贿赂，违犯宪法和背叛公众信任等罪名通过弹劾埃斯特拉达的动议案。	[]
埃斯特拉达被控的罪名包括了接受非法赌博业者几百万美元的贿赂，侵吞烟草税款，图利特定事业和安插亲朋好友在政府单位任职等。	[11]
检察官们告诉参议院说，埃斯特拉达总统贼性太深，象个黑社会老大般在治理国家。	[]
他们指出：“我们不能由一个象他那样的贼来领导治国。	[]
”63岁的埃斯特拉达今天并没有出席，他面对贪污、违宪、有负民众所托等指控声称自己是无罪的，警方出动了大批警力将参议院外数千名支持埃斯特拉达的群众与反对群众隔开。	[11]
主审法官是最高法院法官达维德，他宣称由众议院组成的11名检察官以及辩护律师团将致力在公元2001年1月中旬结束审判。	[]
依照菲律宾采取的美国式政治体系，只要参议院22名议员当中有2/3投票通过这项弹劾案，埃斯特拉达就必须要下台。	[28]
仍然由副总统马加伯高接任，一起到公元2004年埃斯特拉达原有的任期结束为止。	[30]
加拿大的研究人士发现愉快的婚姻可以延年益寿，相反的不愉快的婚姻可以使有高血压的一方早夭，多伦多总医院心理科医生贝克表示：愉快的婚姻有助于降低血压，不愉快的婚姻则会使得血压升高。	[22]
贝克是第一位长期研究婚姻对血压的影响的医学专家，贝克医生表示虽然人们都知道生气的时候血压会升高，但是从来都没有人研究婚姻对血压的长期影响。	[]
贝克和他的研究小组在1990年代的初期到中期一共研究了103个人，这项最新的研究结论是在追踪这103人病例以后所获得的，研究人发现在这103人当中，婚姻不愉快的心脏的内壁都比较厚，这个现象显示了他们的高血压都有恶化的情形，而天天和他们的配偶相处在一起应该是高血压持续恶化的主要原因，同样的婚姻愉快的都没有高血压的现象。	[]
贝克因此奉劝人们如果有一个好的婚姻就应该要珍惜，根据统计：在每5名加拿大人当中就有1名获有高血压，而高血压会导致心脏病和中风。	[]
根据香港的中国人权名誉信息中心在今天透露美国及英国等地超过30名议会议员以及大学教授已经提名法轮功创办人李洪志和他的弟子角逐公元2001年“诺贝尔和平奖”的候选人。	[29]
信息中心指出：按照和平奖的提名准则有7类人士可以提名候选人，当中包括了各国议员及大学政治、法律、历史、哲学教授，而且人数不得少于10人，目前提名的人数已经超过了30人，所以相信李洪志肯定可以成为角逐下个年度“和平奖”的热门人物，由于提名规则不准透露提名人的姓名，所以这些人的资料相关人士表示暂时不公布。	[29, 29]
奥地利总理苏赛尔和捷克总理齐曼在欧洲联盟的斡旋之下13号终于就解决双方有关于位在奥地利和捷克边境的铁梅林核电厂严重提建达成协议。	[]
捷克当局同意针对这座核电厂的安全性和环境影响展开评估研究。	[]
位在捷克波希尼亚南部有前苏联设计的铁梅林核电厂引发了奥地利和捷克两国的争议，并且使得捷克申请加入欧盟笼罩了一层阴影，奥地利政府先前也曾经警告这项提建如果越来越激烈的话将会拖延捷克申请加入欧盟的程序。	[]
